acildjkogadjdnolbaiepkefilhglcdm,2018-05-30 22:25:01.894459,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-06-02 11:05:31.004572,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-06-06 11:45:39.591284,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-06-08 01:02:09.375792,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-07-01 09:35:28.571232,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-07-02 23:45:02.950910,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-07-24 09:19:34.870940,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-07-28 19:36:33.864102,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-08-07 01:57:23.282136,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-08-26 10:16:21.369139,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-09-21 17:26:41.079769,1.6.6
acildjkogadjdnolbaiepkefilhglcdm,2018-09-23 06:50:20.387072,1.6.6
aechfppapbojcbgfiipkdocfiegkchmb,2017-02-01 17:45:05.755612,None
aechfppapbojcbgfiipkdocfiegkchmb,2017-05-02 17:37:43.569722,None
aechfppapbojcbgfiipkdocfiegkchmb,2017-05-16 16:02:38.660943,1.5.7
aechfppapbojcbgfiipkdocfiegkchmb,2017-10-09 09:13:06.698021,1.5.7
aechfppapbojcbgfiipkdocfiegkchmb,2018-02-14 10:16:02.762522,1.5.7
aechfppapbojcbgfiipkdocfiegkchmb,2018-08-10 11:13:15.910848,None
aeegjpbljffgkofnoooabdjlkgmmmoch,2017-02-01 17:46:43.742490,1.3.20
aeegjpbljffgkofnoooabdjlkgmmmoch,2017-07-02 11:31:18.896046,1.3.20
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-03-14 05:49:49.797588,1.6.9
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-03-17 20:39:07.542488,1.6.9
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-04-14 00:13:39.869322,1.6.9
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-05-19 05:39:48.748335,1.7.0
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-06-29 13:00:19.316276,1.7.0
aeegjpbljffgkofnoooabdjlkgmmmoch,2018-07-26 21:14:39.424060,1.7.0
aegncgclooioopaiieldjbmconbcdefh,2017-02-01 19:01:55.059685,1.3.16
aegncgclooioopaiieldjbmconbcdefh,2017-04-05 20:41:07.997890,1.3.16
aegncgclooioopaiieldjbmconbcdefh,2017-07-22 16:04:26.029920,1.3.16
aegncgclooioopaiieldjbmconbcdefh,2017-11-11 08:53:08.580578,1.3.16
aegncgclooioopaiieldjbmconbcdefh,2017-12-16 09:40:23.843686,1.3.16
aegncgclooioopaiieldjbmconbcdefh,2018-03-11 04:28:26.893498,1.5.11
aegncgclooioopaiieldjbmconbcdefh,2018-06-23 08:41:46.982382,1.5.11
aegncgclooioopaiieldjbmconbcdefh,2018-07-01 07:17:40.538264,1.5.11
aegncgclooioopaiieldjbmconbcdefh,2018-07-26 15:57:07.799962,1.5.11
aegncgclooioopaiieldjbmconbcdefh,2018-08-17 13:28:53.173170,1.5.11
aegncgclooioopaiieldjbmconbcdefh,2018-09-26 06:39:06.988313,1.5.11
ahmapmilbkfamljbpgphfndeemhnajme,2017-02-01 18:29:23.612812,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-02-02 12:48:30.644178,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-02-05 10:41:34.047280,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-05-15 12:28:35.587954,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-07-24 13:29:11.428216,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-07-26 10:29:17.475974,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-07-27 07:31:45.526460,1.3.14
ahmapmilbkfamljbpgphfndeemhnajme,2018-08-02 12:52:36.056740,None
ahmapmilbkfamljbpgphfndeemhnajme,2018-08-12 16:45:55.706150,None
ahmedpcnklcoimkfchngdekhdonkejdb,2017-04-01 06:10:14.108457,None
ahmedpcnklcoimkfchngdekhdonkejdb,2017-04-05 20:02:12.146593,None
ahmedpcnklcoimkfchngdekhdonkejdb,2017-07-13 12:26:26.565777,1.4.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-02-01 17:31:35.835585,1.5.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-02-05 06:14:13.652702,1.5.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-02-09 06:36:59.436212,1.5.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-06-17 21:23:10.295204,1.5.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-07-31 11:38:58.876611,1.5.8
aifdfbplenbdmbngdgflgbeagiemkich,2017-08-25 15:04:34.846476,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2017-09-08 05:08:45.659779,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2017-09-09 04:15:58.432644,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2017-09-13 07:07:36.840520,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2017-09-16 06:04:38.267983,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2017-11-24 06:13:16.033497,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2018-07-14 10:52:56.064824,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2018-07-16 21:31:15.909379,1.6.5
aifdfbplenbdmbngdgflgbeagiemkich,2018-08-10 10:53:58.837809,1.7.2
aighbhjlgkgapahabbckpgahdgplamon,2017-07-28 15:29:12.831926,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-08-19 02:39:02.170373,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-08-27 04:50:15.511096,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-08-29 17:24:29.922216,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-08-30 13:00:50.919849,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-09-13 06:28:39.839308,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-09-15 04:17:32.889629,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-09-23 05:53:13.881364,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-10-04 07:03:32.168972,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-10-06 19:55:06.828972,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-11-10 07:27:11.798473,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-11-23 11:18:57.615002,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-12-06 07:28:10.626150,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-12-08 09:27:31.238847,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2017-12-20 03:00:46.676428,None
aighbhjlgkgapahabbckpgahdgplamon,2017-12-22 07:27:53.104878,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-04 03:45:17.881740,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-16 06:52:36.556274,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-17 09:36:59.967011,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-23 06:38:46.202295,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-24 09:48:58.772855,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-25 11:10:54.389964,None
aighbhjlgkgapahabbckpgahdgplamon,2018-01-30 04:24:08.850960,None
aighbhjlgkgapahabbckpgahdgplamon,2018-02-01 15:05:50.945255,None
aighbhjlgkgapahabbckpgahdgplamon,2018-02-02 09:16:00.739285,None
aighbhjlgkgapahabbckpgahdgplamon,2018-02-09 11:51:37.988919,None
aighbhjlgkgapahabbckpgahdgplamon,2018-02-27 05:45:57.274648,None
aighbhjlgkgapahabbckpgahdgplamon,2018-03-30 01:47:12.279576,None
aighbhjlgkgapahabbckpgahdgplamon,2018-04-15 03:08:15.600670,None
aighbhjlgkgapahabbckpgahdgplamon,2018-04-17 00:35:09.250599,None
aighbhjlgkgapahabbckpgahdgplamon,2018-05-01 08:37:32.755978,None
aighbhjlgkgapahabbckpgahdgplamon,2018-05-08 06:46:58.149850,None
aighbhjlgkgapahabbckpgahdgplamon,2018-05-15 06:00:36.483539,None
aighbhjlgkgapahabbckpgahdgplamon,2018-06-07 01:58:40.704481,None
aighbhjlgkgapahabbckpgahdgplamon,2018-06-20 01:46:58.675081,None
aighbhjlgkgapahabbckpgahdgplamon,2018-08-15 04:36:03.913180,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-09-18 04:24:38.231643,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-09-19 05:17:12.420933,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-09-20 01:27:37.794025,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-09-26 04:13:54.287839,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-10-06 02:37:02.973835,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-10-29 05:36:49.039720,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-10-31 21:52:18.946867,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-11-12 22:06:56.229367,1.6.4
aighbhjlgkgapahabbckpgahdgplamon,2018-11-16 21:10:10.729731,1.6.4
aihedjfknmmopelhefbcmpngpncbnfhf,2017-08-29 18:09:39.889147,None
aihedjfknmmopelhefbcmpngpncbnfhf,2017-09-26 05:04:44.602282,1.4.8
aihedjfknmmopelhefbcmpngpncbnfhf,2017-09-27 02:34:28.695046,1.4.8
aihedjfknmmopelhefbcmpngpncbnfhf,2017-09-30 10:24:04.461744,1.4.8
aihedjfknmmopelhefbcmpngpncbnfhf,2017-10-10 06:47:02.168249,1.4.8
ajbkmemmmikmjdolalkopjlknpppelna,2017-02-01 17:43:43.023523,None
ajbkmemmmikmjdolalkopjlknpppelna,2017-11-16 04:44:22.028072,1.5.7
ajbkmemmmikmjdolalkopjlknpppelna,2018-04-14 08:58:40.926611,1.5.7
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-02-01 17:06:04.408336,1.4.11
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-02-24 05:45:32.256762,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-02-25 00:23:27.848498,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-03-01 19:53:51.518818,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-04-07 08:52:16.479285,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-07-29 10:34:37.520443,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-11-10 13:18:02.856180,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-11-26 23:41:35.559165,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2017-12-11 10:32:29.176747,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-01-04 17:24:23.151928,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-03-10 08:07:42.745653,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-03-29 06:36:19.176622,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-05-23 11:05:58.425691,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-06-01 05:15:40.055814,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-06-02 02:34:04.043596,1.6.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-06-19 05:12:57.257695,1.7.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-09-18 17:15:54.559697,1.7.1
ajiejmhbejpdgkkigpddefnjmgcbkenk,2018-09-25 12:20:52.519247,1.7.4
akgfkgfpmilnomconipkjkggjiglgfih,2017-02-01 18:41:19.312763,1.6.1
akgfkgfpmilnomconipkjkggjiglgfih,2017-03-03 20:04:42.855274,1.6.1
akgfkgfpmilnomconipkjkggjiglgfih,2017-04-05 19:53:33.724119,1.6.1
akgfkgfpmilnomconipkjkggjiglgfih,2017-08-17 18:55:47.596993,1.6.5
akgfkgfpmilnomconipkjkggjiglgfih,2017-11-19 06:27:08.429530,1.6.5
akgfkgfpmilnomconipkjkggjiglgfih,2017-12-06 05:57:15.565876,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2017-12-21 08:58:59.599219,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-01-04 11:13:55.686814,1.6.5
akgfkgfpmilnomconipkjkggjiglgfih,2018-03-01 07:38:43.963118,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-03-02 06:17:17.758795,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-03-10 09:24:24.187924,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-03-13 07:48:30.833538,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-03-14 02:34:31.479498,1.6.6
akgfkgfpmilnomconipkjkggjiglgfih,2018-07-01 04:46:04.239130,1.7.2
akgfkgfpmilnomconipkjkggjiglgfih,2018-07-31 11:13:13.074729,1.7.2
akgfkgfpmilnomconipkjkggjiglgfih,2018-08-20 19:49:26.525758,1.7.2
akjbeplnnihghabpgcfmfhfmifjljneh,2017-02-01 18:23:32.362430,1.4.7
akjbeplnnihghabpgcfmfhfmifjljneh,2017-10-06 02:08:56.038997,1.6.6
akjbeplnnihghabpgcfmfhfmifjljneh,2017-11-30 08:08:04.040900,1.6.6
alnipmibgjjaondnfghdmfjijknioinp,2017-06-28 08:09:01.834454,1.3.9
alnipmibgjjaondnfghdmfjijknioinp,2017-07-24 13:50:08.522505,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-07-28 14:38:12.339025,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-07-29 11:21:58.547878,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-07-30 13:41:49.921318,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-08-01 20:10:58.445867,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-08-03 14:27:00.092789,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-08-19 00:33:56.591445,1.6.5
alnipmibgjjaondnfghdmfjijknioinp,2017-08-20 17:48:35.011116,1.6.5
amjhechjpdnnaanocpefmdcjlpballdj,2017-10-07 04:53:48.807229,None
amjhechjpdnnaanocpefmdcjlpballdj,2017-10-17 07:33:01.601735,None
amjhechjpdnnaanocpefmdcjlpballdj,2017-11-12 10:12:59.695168,1.6.6
amjhechjpdnnaanocpefmdcjlpballdj,2018-06-29 11:11:27.879370,1.6.6
ammlihljcndoijbkoobiobhjgoopiidn,2017-02-01 17:02:11.566283,1.4.6
ammlihljcndoijbkoobiobhjgoopiidn,2017-09-19 11:17:15.791041,1.4.14
ammlihljcndoijbkoobiobhjgoopiidn,2017-09-20 14:16:46.647518,1.4.14
ammlihljcndoijbkoobiobhjgoopiidn,2017-09-21 18:04:38.515050,1.4.14
ammlihljcndoijbkoobiobhjgoopiidn,2017-10-08 11:31:39.097637,1.6.5
ankblejcdieljecjfagjeoelaedaoaka,2017-10-27 07:41:42.925899,1.6.6
ankblejcdieljecjfagjeoelaedaoaka,2017-11-21 03:33:28.360907,1.6.6
ankblejcdieljecjfagjeoelaedaoaka,2017-12-01 08:10:19.877493,1.6.6
ankblejcdieljecjfagjeoelaedaoaka,2018-01-15 05:46:29.931387,1.6.8
ankblejcdieljecjfagjeoelaedaoaka,2018-01-17 18:28:22.777752,1.6.8
ankblejcdieljecjfagjeoelaedaoaka,2018-01-19 10:53:36.966823,1.6.8
ankblejcdieljecjfagjeoelaedaoaka,2018-02-02 10:40:00.888398,1.6.8
ankblejcdieljecjfagjeoelaedaoaka,2018-02-03 10:13:47.869315,1.6.9
ankblejcdieljecjfagjeoelaedaoaka,2018-02-09 18:47:52.537207,1.6.9
ankblejcdieljecjfagjeoelaedaoaka,2018-05-04 08:09:35.988437,1.6.10
ankblejcdieljecjfagjeoelaedaoaka,2018-06-27 07:29:01.974060,1.7.2
ankblejcdieljecjfagjeoelaedaoaka,2018-09-21 17:39:24.523975,1.7.4
ankblejcdieljecjfagjeoelaedaoaka,2018-11-20 09:34:17.868413,1.7.5
aoipkhoiccpbmbgbinbplkgdhgmjeiek,2017-08-24 17:44:00.139452,1.6.4
aoipkhoiccpbmbgbinbplkgdhgmjeiek,2018-04-06 07:17:03.564830,None
aoipkhoiccpbmbgbinbplkgdhgmjeiek,2018-09-07 01:03:29.027096,None
aoipkhoiccpbmbgbinbplkgdhgmjeiek,2018-09-22 04:43:33.917910,None
aonhcbefajlbkfplejldfpkleadkhokc,2017-02-01 18:21:57.118942,None
